file,original_label,teacher_pred_class,teacher_happy_prob,teacher_confidence,top2_predictions,retained,filter_reason
happy_cand_00236.png,happy,happy,0.8173,0.8173,"happy(0.82), disgust(0.06)",True,Accepted
happy_cand_00237.png,happy,neutral,0.1719,0.6324,"neutral(0.63), happy(0.17)",False,Teacher predicted 'neutral' (0.632)
happy_cand_00238.png,happy,neutral,0.2793,0.4258,"neutral(0.43), happy(0.28)",False,Teacher predicted 'neutral' (0.426)
happy_cand_00239.png,happy,happy,0.5906,0.5906,"happy(0.59), neutral(0.26)",False,Low Happy probability (0.591 < 0.7)
happy_cand_00240.png,happy,neutral,0.2502,0.5304,"neutral(0.53), happy(0.25)",False,Teacher predicted 'neutral' (0.530)
happy_cand_00241.png,happy,neutral,0.1551,0.3164,"neutral(0.32), sad(0.25)",False,Teacher predicted 'neutral' (0.316)
happy_cand_00242.png,happy,happy,0.4342,0.4342,"happy(0.43), neutral(0.28)",False,Low Happy probability (0.434 < 0.7)
happy_cand_00243.png,happy,neutral,0.3188,0.4989,"neutral(0.50), happy(0.32)",False,Teacher predicted 'neutral' (0.499)
happy_cand_00244.png,happy,angry,0.0131,0.3821,"angry(0.38), sad(0.32)",False,Teacher predicted 'angry' (0.382)
happy_cand_00245.png,happy,happy,0.7976,0.7976,"happy(0.80), disgust(0.08)",True,Accepted
happy_cand_00246.png,happy,happy,0.4177,0.4177,"happy(0.42), neutral(0.32)",False,Low Happy probability (0.418 < 0.7)
happy_cand_00247.png,happy,happy,0.801,0.801,"happy(0.80), disgust(0.09)",True,Accepted
happy_cand_00248.png,happy,happy,0.3159,0.3159,"happy(0.32), angry(0.25)",False,Low Happy probability (0.316 < 0.7)
happy_cand_00249.png,happy,neutral,0.198,0.5417,"neutral(0.54), happy(0.20)",False,Teacher predicted 'neutral' (0.542)
happy_cand_00250.png,happy,happy,0.5574,0.5574,"happy(0.56), angry(0.19)",False,Low Happy probability (0.557 < 0.7)
happy_cand_00251.png,happy,happy,0.5624,0.5624,"happy(0.56), neutral(0.26)",False,Low Happy probability (0.562 < 0.7)
happy_cand_00252.png,happy,happy,0.4999,0.4999,"happy(0.50), neutral(0.30)",False,Low Happy probability (0.500 < 0.7)
happy_cand_00253.png,happy,neutral,0.158,0.5675,"neutral(0.57), happy(0.16)",False,Teacher predicted 'neutral' (0.567)
happy_cand_00254.png,happy,happy,0.8348,0.8348,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_00255.png,happy,happy,0.6629,0.6629,"happy(0.66), surprise(0.08)",False,Low Happy probability (0.663 < 0.7)
happy_cand_00256.png,happy,neutral,0.2155,0.3848,"neutral(0.38), happy(0.22)",False,Teacher predicted 'neutral' (0.385)
happy_cand_00257.png,happy,happy,0.5873,0.5873,"happy(0.59), neutral(0.15)",False,Low Happy probability (0.587 < 0.7)
happy_cand_00258.png,happy,happy,0.4095,0.4095,"happy(0.41), neutral(0.32)",False,Low Happy probability (0.409 < 0.7)
happy_cand_00259.png,happy,happy,0.5669,0.5669,"happy(0.57), disgust(0.11)",False,Low Happy probability (0.567 < 0.7)
happy_cand_00260.png,happy,neutral,0.2446,0.6558,"neutral(0.66), happy(0.24)",False,Teacher predicted 'neutral' (0.656)
happy_cand_00261.png,happy,sad,0.162,0.26,"sad(0.26), fear(0.23)",False,Teacher predicted 'sad' (0.260)
happy_cand_00262.png,happy,sad,0.2296,0.2657,"sad(0.27), happy(0.23)",False,Teacher predicted 'sad' (0.266)
happy_cand_00263.png,happy,angry,0.1894,0.3632,"angry(0.36), neutral(0.24)",False,Teacher predicted 'angry' (0.363)
happy_cand_00264.png,happy,happy,0.5535,0.5535,"happy(0.55), angry(0.24)",False,Low Happy probability (0.554 < 0.7)
happy_cand_00265.png,happy,surprise,0.1587,0.1964,"surprise(0.20), sad(0.17)",False,Teacher predicted 'surprise' (0.196)
happy_cand_00266.png,happy,happy,0.7895,0.7895,"happy(0.79), disgust(0.06)",True,Accepted
happy_cand_00267.png,happy,neutral,0.0281,0.7324,"neutral(0.73), sad(0.12)",False,Teacher predicted 'neutral' (0.732)
happy_cand_00268.png,happy,neutral,0.1925,0.5809,"neutral(0.58), happy(0.19)",False,Teacher predicted 'neutral' (0.581)
happy_cand_00269.png,happy,happy,0.7953,0.7953,"happy(0.80), disgust(0.08)",True,Accepted
happy_cand_00270.png,happy,fear,0.0291,0.3352,"fear(0.34), sad(0.27)",False,Teacher predicted 'fear' (0.335)
happy_cand_00271.png,happy,angry,0.0856,0.4083,"angry(0.41), disgust(0.20)",False,Teacher predicted 'angry' (0.408)
happy_cand_00272.png,happy,happy,0.2979,0.2979,"happy(0.30), neutral(0.27)",False,Low Happy probability (0.298 < 0.7)
happy_cand_00273.png,happy,happy,0.5844,0.5844,"happy(0.58), neutral(0.24)",False,Low Happy probability (0.584 < 0.7)
happy_cand_00274.png,happy,neutral,0.1047,0.3513,"neutral(0.35), sad(0.20)",False,Teacher predicted 'neutral' (0.351)
happy_cand_00275.png,happy,happy,0.8493,0.8493,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_00276.png,happy,happy,0.758,0.758,"happy(0.76), disgust(0.07)",True,Accepted
happy_cand_00277.png,happy,happy,0.5527,0.5527,"happy(0.55), neutral(0.24)",False,Low Happy probability (0.553 < 0.7)
happy_cand_00278.png,happy,neutral,0.0783,0.6586,"neutral(0.66), sad(0.09)",False,Teacher predicted 'neutral' (0.659)
happy_cand_00279.png,happy,happy,0.8204,0.8204,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_00280.png,happy,neutral,0.1631,0.4514,"neutral(0.45), happy(0.16)",False,Teacher predicted 'neutral' (0.451)
happy_cand_00281.png,happy,happy,0.5137,0.5137,"happy(0.51), neutral(0.26)",False,Low Happy probability (0.514 < 0.7)
happy_cand_00282.png,happy,happy,0.5829,0.5829,"happy(0.58), neutral(0.24)",False,Low Happy probability (0.583 < 0.7)
happy_cand_00283.png,happy,happy,0.6445,0.6445,"happy(0.64), disgust(0.08)",False,Low Happy probability (0.645 < 0.7)
happy_cand_00284.png,happy,happy,0.7191,0.7191,"happy(0.72), disgust(0.08)",True,Accepted
happy_cand_00285.png,happy,happy,0.7778,0.7778,"happy(0.78), disgust(0.07)",True,Accepted
happy_cand_00286.png,happy,neutral,0.2292,0.5174,"neutral(0.52), happy(0.23)",False,Teacher predicted 'neutral' (0.517)
happy_cand_00287.png,happy,neutral,0.3366,0.4843,"neutral(0.48), happy(0.34)",False,Teacher predicted 'neutral' (0.484)
happy_cand_00288.png,happy,happy,0.6096,0.6096,"happy(0.61), angry(0.10)",False,Low Happy probability (0.610 < 0.7)
happy_cand_00289.png,happy,happy,0.6503,0.6503,"happy(0.65), neutral(0.20)",False,Low Happy probability (0.650 < 0.7)
happy_cand_00290.png,happy,neutral,0.029,0.5918,"neutral(0.59), angry(0.17)",False,Teacher predicted 'neutral' (0.592)
happy_cand_00291.png,happy,happy,0.6703,0.6703,"happy(0.67), neutral(0.17)",False,Low Happy probability (0.670 < 0.7)
happy_cand_00292.png,happy,happy,0.7448,0.7448,"happy(0.74), neutral(0.11)",True,Accepted
happy_cand_00293.png,happy,happy,0.7351,0.7351,"happy(0.74), disgust(0.10)",True,Accepted
happy_cand_00294.png,happy,happy,0.713,0.713,"happy(0.71), neutral(0.15)",True,Accepted
happy_cand_00295.png,happy,happy,0.8145,0.8145,"happy(0.81), disgust(0.07)",True,Accepted
happy_cand_00296.png,happy,happy,0.673,0.673,"happy(0.67), neutral(0.14)",False,Low Happy probability (0.673 < 0.7)
happy_cand_00297.png,happy,angry,0.1923,0.5505,"angry(0.55), happy(0.19)",False,Teacher predicted 'angry' (0.550)
happy_cand_00298.png,happy,neutral,0.2532,0.6095,"neutral(0.61), happy(0.25)",False,Teacher predicted 'neutral' (0.609)
happy_cand_00299.png,happy,neutral,0.1133,0.5459,"neutral(0.55), sad(0.12)",False,Teacher predicted 'neutral' (0.546)
happy_cand_00300.png,happy,neutral,0.0912,0.6872,"neutral(0.69), happy(0.09)",False,Teacher predicted 'neutral' (0.687)
happy_cand_00301.png,happy,neutral,0.3627,0.3952,"neutral(0.40), happy(0.36)",False,Teacher predicted 'neutral' (0.395)
happy_cand_00302.png,happy,happy,0.4011,0.4011,"happy(0.40), neutral(0.38)",False,Low Happy probability (0.401 < 0.7)
happy_cand_00303.png,happy,neutral,0.0889,0.2116,"neutral(0.21), angry(0.21)",False,Teacher predicted 'neutral' (0.212)
happy_cand_00304.png,happy,happy,0.3027,0.3027,"happy(0.30), neutral(0.29)",False,Low Happy probability (0.303 < 0.7)
happy_cand_00306.png,happy,happy,0.3776,0.3776,"happy(0.38), neutral(0.37)",False,Low Happy probability (0.378 < 0.7)
happy_cand_00307.png,happy,happy,0.6308,0.6308,"happy(0.63), neutral(0.08)",False,Low Happy probability (0.631 < 0.7)
happy_cand_00308.png,happy,happy,0.4707,0.4707,"happy(0.47), neutral(0.17)",False,Low Happy probability (0.471 < 0.7)
happy_cand_00309.png,happy,neutral,0.2715,0.5431,"neutral(0.54), happy(0.27)",False,Teacher predicted 'neutral' (0.543)
happy_cand_00310.png,happy,happy,0.6745,0.6745,"happy(0.67), neutral(0.16)",False,Low Happy probability (0.675 < 0.7)
happy_cand_00311.png,happy,happy,0.7485,0.7485,"happy(0.75), surprise(0.15)",True,Accepted
happy_cand_00312.png,happy,happy,0.4597,0.4597,"happy(0.46), neutral(0.22)",False,Low Happy probability (0.460 < 0.7)
happy_cand_00313.png,happy,happy,0.3077,0.3077,"happy(0.31), neutral(0.27)",False,Low Happy probability (0.308 < 0.7)
happy_cand_00314.png,happy,neutral,0.0256,0.4521,"neutral(0.45), angry(0.29)",False,Teacher predicted 'neutral' (0.452)
happy_cand_00315.png,happy,happy,0.4051,0.4051,"happy(0.41), angry(0.20)",False,Low Happy probability (0.405 < 0.7)
happy_cand_00316.png,happy,happy,0.7102,0.7102,"happy(0.71), disgust(0.12)",True,Accepted
happy_cand_00317.png,happy,happy,0.7803,0.7803,"happy(0.78), disgust(0.09)",True,Accepted
happy_cand_00318.png,happy,neutral,0.0156,0.8003,"neutral(0.80), angry(0.07)",False,Teacher predicted 'neutral' (0.800)
happy_cand_00319.png,happy,angry,0.2495,0.3503,"angry(0.35), happy(0.25)",False,Teacher predicted 'angry' (0.350)
happy_cand_00320.png,happy,happy,0.8262,0.8262,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_00321.png,happy,happy,0.6433,0.6433,"happy(0.64), angry(0.13)",False,Low Happy probability (0.643 < 0.7)
happy_cand_00322.png,happy,angry,0.1413,0.4819,"angry(0.48), neutral(0.16)",False,Teacher predicted 'angry' (0.482)
happy_cand_00323.png,happy,happy,0.7064,0.7064,"happy(0.71), neutral(0.20)",True,Accepted
happy_cand_00324.png,happy,happy,0.687,0.687,"happy(0.69), neutral(0.16)",False,Low Happy probability (0.687 < 0.7)
happy_cand_00325.png,happy,neutral,0.0932,0.693,"neutral(0.69), happy(0.09)",False,Teacher predicted 'neutral' (0.693)
happy_cand_00326.png,happy,happy,0.5334,0.5334,"happy(0.53), neutral(0.26)",False,Low Happy probability (0.533 < 0.7)
happy_cand_00327.png,happy,happy,0.6952,0.6952,"happy(0.70), disgust(0.10)",False,Low Happy probability (0.695 < 0.7)
happy_cand_00328.png,happy,happy,0.8225,0.8225,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_00329.png,happy,neutral,0.0542,0.5067,"neutral(0.51), sad(0.26)",False,Teacher predicted 'neutral' (0.507)
happy_cand_00330.png,happy,happy,0.6458,0.6458,"happy(0.65), disgust(0.12)",False,Low Happy probability (0.646 < 0.7)
happy_cand_00331.png,happy,happy,0.4328,0.4328,"happy(0.43), neutral(0.25)",False,Low Happy probability (0.433 < 0.7)
happy_cand_00332.png,happy,happy,0.8267,0.8267,"happy(0.83), disgust(0.09)",True,Accepted
happy_cand_00333.png,happy,happy,0.4895,0.4895,"happy(0.49), neutral(0.35)",False,Low Happy probability (0.489 < 0.7)
happy_cand_00334.png,happy,happy,0.7337,0.7337,"happy(0.73), neutral(0.13)",True,Accepted
happy_cand_00335.png,happy,happy,0.7453,0.7453,"happy(0.75), neutral(0.08)",True,Accepted
happy_cand_00336.png,happy,happy,0.7252,0.7252,"happy(0.73), surprise(0.08)",True,Accepted
happy_cand_00337.png,happy,happy,0.6133,0.6133,"happy(0.61), disgust(0.13)",False,Low Happy probability (0.613 < 0.7)
happy_cand_00338.png,happy,happy,0.625,0.625,"happy(0.63), disgust(0.11)",False,Low Happy probability (0.625 < 0.7)
happy_cand_00339.png,happy,happy,0.6153,0.6153,"happy(0.62), sad(0.11)",False,Low Happy probability (0.615 < 0.7)
happy_cand_00340.png,happy,happy,0.781,0.781,"happy(0.78), disgust(0.07)",True,Accepted
happy_cand_00341.png,happy,happy,0.4756,0.4756,"happy(0.48), neutral(0.20)",False,Low Happy probability (0.476 < 0.7)
happy_cand_00342.png,happy,happy,0.3877,0.3877,"happy(0.39), neutral(0.34)",False,Low Happy probability (0.388 < 0.7)
happy_cand_00343.png,happy,happy,0.3344,0.3344,"happy(0.33), neutral(0.27)",False,Low Happy probability (0.334 < 0.7)
happy_cand_00344.png,happy,happy,0.8246,0.8246,"happy(0.82), disgust(0.07)",True,Accepted
happy_cand_00345.png,happy,happy,0.5809,0.5809,"happy(0.58), neutral(0.26)",False,Low Happy probability (0.581 < 0.7)
happy_cand_00346.png,happy,happy,0.6859,0.6859,"happy(0.69), neutral(0.12)",False,Low Happy probability (0.686 < 0.7)
happy_cand_00347.png,happy,happy,0.644,0.644,"happy(0.64), neutral(0.18)",False,Low Happy probability (0.644 < 0.7)
happy_cand_00348.png,happy,happy,0.7331,0.7331,"happy(0.73), neutral(0.12)",True,Accepted
happy_cand_00349.png,happy,happy,0.8269,0.8269,"happy(0.83), disgust(0.07)",True,Accepted
happy_cand_00350.png,happy,happy,0.8629,0.8629,"happy(0.86), disgust(0.07)",True,Accepted
happy_cand_00351.png,happy,happy,0.7271,0.7271,"happy(0.73), disgust(0.07)",True,Accepted
happy_cand_00352.png,happy,happy,0.803,0.803,"happy(0.80), disgust(0.09)",True,Accepted
happy_cand_00353.png,happy,happy,0.786,0.786,"happy(0.79), neutral(0.07)",True,Accepted
happy_cand_00354.png,happy,happy,0.7856,0.7856,"happy(0.79), disgust(0.11)",True,Accepted
happy_cand_00355.png,happy,happy,0.6039,0.6039,"happy(0.60), neutral(0.12)",False,Low Happy probability (0.604 < 0.7)
happy_cand_00356.png,happy,happy,0.8332,0.8332,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_00357.png,happy,happy,0.8752,0.8752,"happy(0.88), disgust(0.06)",True,Accepted
happy_cand_00358.png,happy,happy,0.4497,0.4497,"happy(0.45), neutral(0.27)",False,Low Happy probability (0.450 < 0.7)
happy_cand_00359.png,happy,neutral,0.0987,0.6407,"neutral(0.64), happy(0.10)",False,Teacher predicted 'neutral' (0.641)
happy_cand_00360.png,happy,happy,0.8548,0.8548,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_00361.png,happy,happy,0.8083,0.8083,"happy(0.81), disgust(0.08)",True,Accepted
happy_cand_00362.png,happy,neutral,0.1249,0.6373,"neutral(0.64), happy(0.12)",False,Teacher predicted 'neutral' (0.637)
happy_cand_00363.png,happy,happy,0.8267,0.8267,"happy(0.83), disgust(0.06)",True,Accepted
happy_cand_00364.png,happy,angry,0.1834,0.3741,"angry(0.37), happy(0.18)",False,Teacher predicted 'angry' (0.374)
happy_cand_00365.png,happy,neutral,0.2853,0.474,"neutral(0.47), happy(0.29)",False,Teacher predicted 'neutral' (0.474)
happy_cand_00366.png,happy,neutral,0.0536,0.2969,"neutral(0.30), angry(0.22)",False,Teacher predicted 'neutral' (0.297)
happy_cand_00367.png,happy,happy,0.7896,0.7896,"happy(0.79), neutral(0.09)",True,Accepted
happy_cand_00368.png,happy,happy,0.6578,0.6578,"happy(0.66), neutral(0.22)",False,Low Happy probability (0.658 < 0.7)
happy_cand_00369.png,happy,neutral,0.0428,0.3853,"neutral(0.39), angry(0.27)",False,Teacher predicted 'neutral' (0.385)
happy_cand_00370.png,happy,happy,0.5243,0.5243,"happy(0.52), angry(0.12)",False,Low Happy probability (0.524 < 0.7)
happy_cand_00371.png,happy,sad,0.0996,0.3964,"sad(0.40), neutral(0.29)",False,Teacher predicted 'sad' (0.396)
happy_cand_00372.png,happy,neutral,0.1135,0.7356,"neutral(0.74), happy(0.11)",False,Teacher predicted 'neutral' (0.736)
happy_cand_00373.png,happy,happy,0.8272,0.8272,"happy(0.83), disgust(0.06)",True,Accepted
happy_cand_00374.png,happy,happy,0.595,0.595,"happy(0.59), neutral(0.21)",False,Low Happy probability (0.595 < 0.7)
happy_cand_00375.png,happy,happy,0.7819,0.7819,"happy(0.78), disgust(0.08)",True,Accepted
happy_cand_00376.png,happy,happy,0.4792,0.4792,"happy(0.48), neutral(0.33)",False,Low Happy probability (0.479 < 0.7)
happy_cand_00377.png,happy,happy,0.659,0.659,"happy(0.66), disgust(0.09)",False,Low Happy probability (0.659 < 0.7)
happy_cand_00378.png,happy,happy,0.8007,0.8007,"happy(0.80), disgust(0.07)",True,Accepted
happy_cand_00379.png,happy,sad,0.1764,0.3576,"sad(0.36), happy(0.18)",False,Teacher predicted 'sad' (0.358)
happy_cand_00380.png,happy,angry,0.0655,0.4519,"angry(0.45), neutral(0.25)",False,Teacher predicted 'angry' (0.452)
happy_cand_00381.png,happy,neutral,0.0634,0.6672,"neutral(0.67), angry(0.10)",False,Teacher predicted 'neutral' (0.667)
happy_cand_00382.png,happy,happy,0.8345,0.8345,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_00383.png,happy,happy,0.7364,0.7364,"happy(0.74), neutral(0.14)",True,Accepted
happy_cand_00384.png,happy,neutral,0.1515,0.5574,"neutral(0.56), happy(0.15)",False,Teacher predicted 'neutral' (0.557)
happy_cand_00385.png,happy,happy,0.8146,0.8146,"happy(0.81), disgust(0.08)",True,Accepted
happy_cand_00386.png,happy,happy,0.322,0.322,"happy(0.32), angry(0.22)",False,Low Happy probability (0.322 < 0.7)
happy_cand_00387.png,happy,neutral,0.1402,0.4481,"neutral(0.45), sad(0.19)",False,Teacher predicted 'neutral' (0.448)
happy_cand_00388.png,happy,happy,0.3532,0.3532,"happy(0.35), neutral(0.32)",False,Low Happy probability (0.353 < 0.7)
happy_cand_00389.png,happy,happy,0.3449,0.3449,"happy(0.34), neutral(0.30)",False,Low Happy probability (0.345 < 0.7)
happy_cand_00390.png,happy,neutral,0.0793,0.6435,"neutral(0.64), angry(0.12)",False,Teacher predicted 'neutral' (0.643)
happy_cand_00391.png,happy,happy,0.8215,0.8215,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_00392.png,happy,happy,0.3295,0.3295,"happy(0.33), neutral(0.28)",False,Low Happy probability (0.329 < 0.7)
happy_cand_00393.png,happy,happy,0.8386,0.8386,"happy(0.84), disgust(0.07)",True,Accepted
happy_cand_00394.png,happy,sad,0.0206,0.3271,"sad(0.33), angry(0.25)",False,Teacher predicted 'sad' (0.327)
happy_cand_00395.png,happy,happy,0.8152,0.8152,"happy(0.82), disgust(0.05)",True,Accepted
happy_cand_00396.png,happy,happy,0.4687,0.4687,"happy(0.47), neutral(0.26)",False,Low Happy probability (0.469 < 0.7)
happy_cand_00397.png,happy,happy,0.8131,0.8131,"happy(0.81), disgust(0.08)",True,Accepted
happy_cand_00398.png,happy,angry,0.2079,0.287,"angry(0.29), disgust(0.27)",False,Teacher predicted 'angry' (0.287)
happy_cand_00399.png,happy,happy,0.6574,0.6574,"happy(0.66), neutral(0.11)",False,Low Happy probability (0.657 < 0.7)
happy_cand_00400.png,happy,happy,0.4372,0.4372,"happy(0.44), neutral(0.30)",False,Low Happy probability (0.437 < 0.7)
happy_cand_00401.png,happy,neutral,0.0675,0.6536,"neutral(0.65), sad(0.10)",False,Teacher predicted 'neutral' (0.654)
happy_cand_00402.png,happy,happy,0.6553,0.6553,"happy(0.66), neutral(0.16)",False,Low Happy probability (0.655 < 0.7)
happy_cand_00403.png,happy,happy,0.5006,0.5006,"happy(0.50), disgust(0.17)",False,Low Happy probability (0.501 < 0.7)
happy_cand_00404.png,happy,happy,0.6901,0.6901,"happy(0.69), neutral(0.10)",False,Low Happy probability (0.690 < 0.7)
happy_cand_00405.png,happy,happy,0.7863,0.7863,"happy(0.79), disgust(0.08)",True,Accepted
happy_cand_00406.png,happy,happy,0.8209,0.8209,"happy(0.82), disgust(0.07)",True,Accepted
happy_cand_00407.png,happy,neutral,0.0089,0.8014,"neutral(0.80), angry(0.08)",False,Teacher predicted 'neutral' (0.801)
happy_cand_00408.png,happy,happy,0.8184,0.8184,"happy(0.82), disgust(0.07)",True,Accepted
happy_cand_00409.png,happy,happy,0.7719,0.7719,"happy(0.77), neutral(0.09)",True,Accepted
happy_cand_00410.png,happy,happy,0.7205,0.7205,"happy(0.72), surprise(0.08)",True,Accepted
happy_cand_00411.png,happy,happy,0.7935,0.7935,"happy(0.79), disgust(0.08)",True,Accepted
happy_cand_00412.png,happy,disgust,0.1179,0.5376,"disgust(0.54), angry(0.15)",False,Teacher predicted 'disgust' (0.538)
happy_cand_00413.png,happy,neutral,0.1967,0.4173,"neutral(0.42), happy(0.20)",False,Teacher predicted 'neutral' (0.417)
happy_cand_00414.png,happy,happy,0.7452,0.7452,"happy(0.75), neutral(0.11)",True,Accepted
happy_cand_00415.png,happy,happy,0.8098,0.8098,"happy(0.81), disgust(0.07)",True,Accepted
happy_cand_00416.png,happy,happy,0.8159,0.8159,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_00417.png,happy,happy,0.4809,0.4809,"happy(0.48), angry(0.15)",False,Low Happy probability (0.481 < 0.7)
happy_cand_00418.png,happy,neutral,0.1134,0.4325,"neutral(0.43), angry(0.14)",False,Teacher predicted 'neutral' (0.432)
happy_cand_00419.png,happy,happy,0.8402,0.8402,"happy(0.84), disgust(0.08)",True,Accepted
happy_cand_00420.png,happy,happy,0.84,0.84,"happy(0.84), disgust(0.08)",True,Accepted
